ID	EN
3138393736303233	Mario's friends
3231323336373132	remind me to turn off my alarm
39353633343135	Set alarm for one hour from now.
39343632313031	What should the resting temp be of a turkey
3232353833323137	send Beth and Paul
3232343330363034	make one timer for two and three quarters hours and a second for 15 minutes and a third for one and a quarter hours
3231343631333139	Tell me Alexander Persall grandkids birthdays
3231353336343239	Take Kate out of video call
3232333437383537	how long on the Break timer
3231323738323737	Did my grandson message me this week?
3138393934383130	talk to me about shirley
39343830343038	Can you set timer to one hour
3231323332303833	Show me reminders for Saturday the 25th.
39353736323035	Is it raining in Arlington, TX?
3231323337383632	I need to set a reminder or Tuesday
3231353535353436	Be quiet alarm please.
3232353832303337	display my texts from my granddaughter
3137353031323137	what is asiago cheese used for
3231353535323237	Can you set an alarm for 7.00 am please?
3231323236303538	change my smoke detector  battery alerts to April 15 10 am and October 15 at 10 am
3232333731303132	Update my dog walking timer
3231313534343634	Set a reminder for my tattoo appointment on August 29.
39343839353233	go ahead and stop this timer
39353138313037	What's on the news headlines?
3231353437303539	When did Granma call me
3231323836323634	message Rebecca that Washingon High School's first play of the year will be on September 30th
3231323234303530	Show me all my reminders about my Mom and Dad.
39353538353530	i want some beatles music
3135323835343536	How long does turkey cook
3136333337363339	What did Hilary Clinton do today in the news
39353730383932	what album is the highest gross in the US this year
39353632343737	will it rain at 5 pm
3232353138333536	Please call Logan and Brandi
39343538333638	How long can I boil eggs for
3232353137383730	call with Investing group on Whatsapp
3133343439363832	what can i do with leftover avocado
3231313439393334	Remind me to change my AC filters tomorrow.
3231323335323830	Add a reminder for the Gucci Mane concert in 5 months
3133323738353534	Show me chili recipes
3231323330303932	remove reminder to return office equipment wednesday
3136343732353432	repeat last timer
39353438343734	Play my favorite playlist.
3136343034373132	Has there been any recent news about Guam
3231323233353839	What reminders do I have set during my vacation week?
3232353833303738	please send Mark and Judy
39353738353432	Play my daily Spotify list
3138393833333331	Who do I know that works at Chili's
3232353734383836	Show me video messages from Hannah via WhatsApp
3138393735333130	who is friends with me and kate?
39343531343331	how many cups of milk go in macaroni and cheese
3232343436353337	Stop texting
39343631363630	what are the ingredients need to make sweet potato burgers
3231363736313639	Switch the current call to a video call.
3132353932313634	Whats the name of this song
3231323236343732	I want all my reminders for tomorrow at 5pm.
39353335323137	set a task timer for 1 hour max
39343533303731	I need a vegetarian lasagna recipe
39343531353134	How long do I cook noodles
3138393934323133	Tell me about Emily's friends.
39353230323330	Please play me the top County music hits.
3231363734323932	Check if my sister is online now
3139393835333031	things to do in nyc on tuesday
3231333435383639	make myself available
3138393931373931	what is Ahmed's current job?
3231323737353535	Message Carl “I don’t know where your dad is”
3232333731303832	Could you add on 5 minutes to the workout timer
3231373233353132	video message Mariah
3231303231383933	Send any calls tonight to voicemail
3231303138313231	Call Mayra.
39353630393436	Set timer for 50 minutes.
39353538353936	Read me any recent headlines about the border wall.
3231323234373137	Update the reminder to call Eric to tomorrow night.
3231323430353937	Remind me to buy basil
3231363431393333	open iheart and play Marvin Gaye '50' (International Version)
3231373530333133	Recommend some ice hockey games in Joplin for Friday
3135323937373735	add more time
3132363133333532	play the theme song to dallas
3231323335353634	set a reminder for my daughters play tonight please
3231323830363031	Hey Bot! Message Saji that I loved her pictures of her garden.
3231333434373634	End sleep mode
3231323336343637	Remind me to buy milk.
3231353436343136	Cancel outgoing call.
39343637383234	I want to hear Taylor Swift
3231343937323333	Are there any sports games on Sunday in Milwaukee
39343532303134	what temperature does water boil at
39353235343930	What's the weather like today in Newport News
39353232383939	PLAY SOMETHING SLOW.
39353739363438	Remove 10 minutes from timer.
3232313731303536	I need to record a video message for Dena Wilkoff
3231343630393533	Which of Cheryll Russnak fathers were born on on January 18th, 1967
39353636383935	temperature for this week
3231373234313135	start a video message please
3231373237393138	unlike music
3138393934393637	I want information about Steve's brother Todd
39343831303336	how much rain should I expect for tomorrow?
39343833323039	Set a cookie timer
39343736333636	create timer for squats
3139393738333130	Sports events in St Augustine this month
39353334363435	What are the recent headlines in the stock market?
3231333438353132	Got a call, turn it down
3231363334353937	Ongoing alarm for Tuesdays 4pm
3138393931373530	Is Phil's current employer state of Washington
39353132343438	News update, please.
3137353031323136	how long does it take to defrost a ham
3139393930313933	what is going on in the french quarter right now
3135323933383238	who died in the Charlottesville riot
39343830353534	Show me a five day forecast
3138393835333333	Do the Smiths live in Butler?
39343531303736	Find me a Korean recipe
3231313438333130	What are my reminders for Monday?
39343638333331	How long has my timer been going?
3231353531393934	Generate an alarm that goes off perpetually on Tuesdays at 9am
3231313534333434	Remind me of the concert schedule.
3139393738333038	What are the top things to do in Indianapolis this weekend
3232353137373830	Place a video call with knitting
3231323335333632	cancel tomorrows doctors appointment reminder
39353237363433	Read the details of the latest Hollywood scandal
3231323336363034	remind me to check the light bill
3231343631323836	Show all rob uncles upcoming birthdays
39343535353639	How do you cook a roast
39343534373830	Does the chicken pasta recipe have basil in it
3231323237303536	What day next week is my reminder to pay my credit card bill set for?
39343836343231	CREATE AN ALARM  EVERY 5 MINUTES FOR 45 MINUTES
3231363030393638	Please create a weekly alarm for Thursday at 5pm
3132363133393932	Who is singing this
3231323239313831	When is my reminder for lunch with Tesha?
3232313933383737	can you call Briana using Messenger
39353133393333	Show me Danvers 10 day forecast
3138393738333038	Do any of my friends live on 2nd street?
3231323332343638	run down my reminders
39353332353832	Cancel the alarm please.
39353535303133	Can I wear sandals?
3231323430323334	show reminder for Saturday morning
3231323338383034	anything on my list of reminders
3139393838383831	What concerts are in Los Angeles this weekend
3232353735323437	Send that Messenger text
39343831383839	AROUND WHAT TIME WILL IT START RAINING?
3135323938353936	How much fat is in a cup of 2% milk
3138393834323031	Who works at the DOE?
3231323830343139	Let Mom know that I am busy with work.
3134313539343336	Temperature next week in Menlo Park c
3136323733323931	Give me the latest sports news
3231363038333938	sound alarm at 2325
3231323430333831	remind me to get up for work in the morning at 9:30
3231363734313930	Stop the incoming call
3231313531383433	I need to take Caleb some money, remind me tomorrow morning at 9 am please.
39353830383037	What is the top headline on Fox News
3231323930383434	Please message John, Sydney, and Jill and tell them the address is 123 Main St. in downtown Clarkston.
3231313438313830	Change my reminder from doctor's appointment at 11am to 10am
39353233393335	What is recent news on Obama?
3231333936373632	Send a message to Hal and say I am running late and should we reschedule?
3232313136343034	take time from my timer
3232353832323036	grab messages from Nyla
3231373233333939	I would like you to message a video message
3231363336303234	Go off at 5am
3231323339353735	Show me all my reminders.
3232333238363734	put up an alarm for 25 minutes from now
3138393839363034	How long did Gail attend school?
3231333433363839	show me everyone that is available
39343531373339	How many mg of sodium are in ramen noodles
